;vg_image_id;topname;altname;domain;H;total_responses;typ1;typ2;typ_ctx1;typ_ctx2
2041;2325754;cup;mug;home;1.7322216637616483;34;0.6808065176010132;0.7708460092544556;0.674178957939148;0.6782567501068115
2042;2325756;couch;sofa;home;0.9826817324242788;36;0.7635840177536011;0.7719547152519226;0.8566482663154602;0.8580493330955505
2043;2325776;pie;food;food;2.0835938348528806;32;0.4892214238643646;0.5507215261459351;0.697775058740475;0.6907948157030736
2044;2325786;truck;vehicle;vehicles;0.4305518670104393;34;0.7406227588653564;0.6463743448257446;0.7110662460327148;0.6936542391777039
2045;2325798;man;person;people;0.5608251769947303;30;0.5555110573768616;0.43392089009284973;0.6419318318367004;0.6157213449478149
2046;2325799;woman;girl;people;0.5435644431995963;24;0.6617168188095093;0.6723618507385254;0.7944241166114807;0.7930917739868164
2047;2325802;woman;tennis player;people;2.1398896938111154;29;0.5560520887374878;0.8237095475196838;0.5137597918510437;0.7306416034698486
2048;2325821;counter;countertop;home;0.9405662399881732;24;0.7596431970596313;0.7500213384628296;0.646933913230896;0.6490589380264282
2049;2325830;desk;table;home;0.5032583347756456;27;0.848325252532959;0.7856841087341309;0.8717499375343323;0.7817242741584778
2050;2325832;shirt;sweater;clothing;1.4281526509024578;29;0.42164817452430725;0.48784562945365906;0.6648078560829163;0.6923160552978516
2051;2325841;man;person;people;1.14630864593417;33;0.6797771453857422;0.5826612710952759;0.5686150193214417;0.547408401966095
2052;2325850;jacket;sweater;clothing;1.644196885261584;28;0.6558247208595276;0.7183578014373779;0.5912761092185974;0.6371095180511475
2053;2325856;cake;food;food;0.3159971329784246;35;0.7488683462142944;0.7309902310371399;0.6807740330696106;0.6898656487464905
2054;2325861;sandwich;food;food;0.7607327460318964;33;0.8186877369880676;0.699766993522644;0.6906262040138245;0.6790465712547302
2055;2325868;desk;table;home;0.5435644431995963;32;0.8305449485778809;0.7761964797973633;0.8825316429138184;0.8202999830245972
2056;2325873;house;building;buildings;0.8058576010107721;28;0.6170102953910828;0.5458701252937317;0.7104108333587646;0.6790153980255127
2057;2325875;desk;table;home;0.4689955935892813;30;0.8085334897041321;0.6763927340507507;0.8314359188079834;0.7401541471481323
2058;2325876;couch;sofa;home;0.8256265261578954;27;0.821306049823761;0.7982932925224304;0.7476292252540588;0.7415322661399841
2059;2325907;soup;bowl;food;1.8250406078931816;33;0.7650246620178223;0.7744325995445251;0.7991380095481873;0.7480781674385071
2060;2325921;coat;jacket;clothing;1.235348017977726;28;0.4367043972015381;0.43642657995224;0.6391153931617737;0.6390781402587891
2061;2325939;pizza;food;food;0.5435644431995963;32;0.7263445258140564;0.5891363620758057;0.7061712741851807;0.6822624802589417
2062;2325946;plane;airplane;vehicles;1.2532975784630431;34;0.756072461605072;0.7586153149604797;0.5856981873512268;0.5992963910102844
2063;2325957;boat;ship;vehicles;0.5032583347756456;36;0.6572737097740173;0.6729293465614319;0.699654221534729;0.731028139591217
2064;2325968;desk;table;home;0.8503259045049341;28;0.8073729276657104;0.682026207447052;0.852433979511261;0.781758189201355
2065;2325971;truck;jeep;vehicles;1.7189737220942127;35;0.709568202495575;0.7459806799888611;0.7410272359848022;0.7512240409851074
2066;2325974;couch;sofa;home;1.221047785179718;34;0.7582623958587646;0.7538471221923828;0.7344217300415039;0.7375423908233643
2067;2325977;bowl;container;home;1.6919969424336034;29;0.6167669892311096;0.5829942226409912;0.6266016364097595;0.6186315417289734
2068;2325984;jacket;shirt;clothing;1.9569591606124253;31;0.4803050756454468;0.4748880863189697;0.5175300240516663;0.5461477637290955
2069;2326017;desk;table;home;0.9293636260137188;29;0.7625826001167297;0.6788145303726196;0.7279402613639832;0.6511682868003845
2070;2326018;shirt;dress;clothing;0.2055925081850829;31;0.599919319152832;0.5679015517234802;0.6678172945976257;0.6928006410598755
2071;2326024;counter;countertop;home;0.9042326000115628;31;0.629061758518219;0.6310001015663147;0.7323715090751648;0.7423149943351746
2072;2326028;woman;girl;people;0.345117314944953;31;0.741445779800415;0.7570632100105286;0.7037773728370667;0.7194538712501526
2073;2326030;couch;sofa;home;0.9182958340544892;36;0.7946339845657349;0.7992786169052124;0.8402658700942993;0.839562714099884
2074;2326042;sandwich;food;food;1.4029044925755696;31;0.7898972034454346;0.7308108806610107;0.774624764919281;0.7512483596801758
2075;2326045;bowl;soup;home;0.9744894033980523;32;0.7129319310188293;0.7121748328208923;0.8027345538139343;0.8446915745735168
2076;2326060;cabinet;cupboard;home;0.5435644431995963;32;0.6254038214683533;0.637652575969696;0.7846760749816895;0.7686182260513306
2077;2326061;pizza;food;food;0.985171746816915;30;0.6687626838684082;0.5866713523864746;0.7392759919166565;0.7339142560958862
2078;2326067;boy;skateboarder;people;1.768730050503787;30;0.6123653650283813;0.7845969200134277;0.5774877071380615;0.6014643907546997
2079;2326068;plane;airplane;vehicles;0.9946937953613058;35;0.8279259204864502;0.830438494682312;0.4823007583618164;0.48535215854644775
2080;2326069;cup;bucket;home;1.901022377296114;23;0.6566011309623718;0.6188822388648987;0.7742983102798462;0.6464486718177795
2081;2326070;food;pasta;food;1.8026927560197177;29;0.6852684617042542;0.6527599096298218;0.633156418800354;0.6376501321792603
2082;2326075;cabinet;vanity;home;1.950212064914747;21;0.6539217829704285;0.8098520040512085;0.7561189532279968;0.8031706809997559
2083;2326105;train;graffiti;vehicles;0.5032583347756456;27;0.5295149087905884;0.5933343768119812;0.6217032074928284;0.5949112772941589
2084;2326132;man;batter;people;2.3101492315852847;22;0.5773381590843201;0.636464536190033;0.4905482232570648;0.4683077037334442
2085;2326138;man;person;people;0.6193821946787638;26;0.6167673468589783;0.5023602843284607;0.47087812423706055;0.4382442831993103
2086;2326152;tent;canopy;buildings;1.0622698109081752;28;0.5529032349586487;0.5202634930610657;0.7852173447608948;0.7716081142425537
2087;2326156;man;skater;people;2.200825794518088;24;0.5781861543655396;0.7207025289535522;0.6233822107315063;0.7055820226669312
2088;2326161;cabinet;shelf;home;0.8658566174572234;22;0.6641067266464233;0.45970839262008667;0.7909029722213745;0.8225062489509583
2089;2326187;curtain;shower curtain;home;1.1216407621868585;32;0.6864714622497559;0.7622125148773193;0.7298409938812256;0.7439743876457214
2090;2326188;plane;airplane;vehicles;0.9709505944546688;35;0.7215495109558105;0.7389225363731384;0.8122906684875488;0.8227015137672424
2091;2326192;boy;child;people;1.669595023838443;31;0.6166043281555176;0.5619816780090332;0.7373485565185547;0.7251176834106445
2092;2326193;cow;cattle;animals_plants;0.2580186686648155;23;0.5069777369499207;0.47182103991508484;0.6078463792800903;0.5839573740959167
2093;2326211;sandwich;food;food;0.3298460702071463;33;0.7116557359695435;0.6894055008888245;0.6002400517463684;0.5926901698112488
2094;2326225;truck;trailer;vehicles;0.833764907210665;34;0.5104419589042664;0.5574030876159668;0.6981663107872009;0.7067973017692566
2095;2326241;couch;sofa;home;0.9182958340544892;33;0.7255663871765137;0.7037580013275146;0.7011814713478088;0.7013270258903503
2096;2326253;jacket;shirt;clothing;1.6758500391746805;34;0.5848754048347473;0.6521666049957275;0.6795533299446106;0.6690012216567993
2097;2326255;woman;player;people;1.559900001923083;27;0.669931948184967;0.8269608616828918;0.7383031249046326;0.8336841464042664
2098;2326257;hotdog;sandwich;food;1.6764659725018167;31;0.739882230758667;0.7447627186775208;0.6203922629356384;0.5888012647628784
2099;2326258;bed;mattress;home;0.840358671609117;26;0.7591646313667297;0.7444984316825867;0.7692186832427979;0.7545533776283264
2100;2326272;hotdog;food;food;1.1054930959648088;30;0.7489679455757141;0.7060338854789734;0.673364520072937;0.6232717037200928
2101;2326283;boy;skater;people;2.072768313833013;28;0.6943711042404175;0.8443031311035156;0.7155782580375671;0.7407466769218445
2102;2326312;motorcycle;bike;vehicles;1.033173729946932;31;0.7466012835502625;0.7284896969795227;0.6538849472999573;0.6636042594909668
2103;2326313;sweater;jacket;clothing;1.4509082837501823;23;0.6981631517410278;0.6224167346954346;0.7204298377037048;0.6769500970840454
2104;2326319;food;soup;food;1.6442188007201342;30;0.7506811022758484;0.7903858423233032;0.7226789593696594;0.700329601764679
2105;2326328;girl;child;people;1.3609640474436813;30;0.6791229248046875;0.6342375874519348;0.7365879416465759;0.7401089668273926
2106;2326330;man;player;people;2.000092102981612;28;0.6460041999816895;0.753412663936615;0.6643884778022766;0.7756050825119019
2107;2326333;plane;airplane;vehicles;0.9993375041688848;33;0.8207682371139526;0.8230894207954407;0.7452335953712463;0.7497876286506653
2108;2326371;skateboarder;skater;people;2.116299605701696;34;0.7467352151870728;0.7564547657966614;0.7204676866531372;0.7054286003112793
2109;2326378;sheep;animal;animals_plants;0.345117314944953;31;0.5938407778739929;0.6812318563461304;0.681988000869751;0.7399348020553589
2110;2326388;girl;child;people;1.4179734412648863;31;0.6703714728355408;0.6221311688423157;0.6366742849349976;0.6361764669418335
2111;2326389;boat;ship;vehicles;0.6631968402398286;29;0.5053886771202087;0.506149411201477;0.6653814911842346;0.6985033750534058
2112;2326394;pizza;pizza slice;food;1.0585374404261434;35;0.790090024471283;0.7444895505905151;0.6436057686805725;0.6193995475769043
2113;2326413;child;girl;people;2.32742132943338;30;0.6284022331237793;0.658521831035614;0.6455757021903992;0.6663548946380615
2114;2326414;woman;person;people;1.5343371980653049;24;0.6778795719146729;0.5852677822113037;0.7181438207626343;0.6642042994499207
2115;2326415;woman;person;people;0.6906950555920003;29;0.5448286533355713;0.44615426659584045;0.7042941451072693;0.6633192896842957
2116;2326452;child;boy;people;2.065522922592208;31;0.6329847574234009;0.6920782327651978;0.6364005208015442;0.6414058208465576
2117;2326469;van;car;vehicles;1.0374012540422357;29;0.7013745903968811;0.6950038075447083;0.7488055229187012;0.7455718517303467
2118;2326473;sheep;goat;animals_plants;1.4124245497406671;35;0.7772307991981506;0.7949723601341248;0.7532943487167358;0.7752248048782349
2119;2326474;cupcake;cake;food;0.8785058532996346;36;0.6868554353713989;0.6886357069015503;0.668573796749115;0.6173984408378601
2120;2326479;airplane;plane;vehicles;0.9383153522334068;31;0.7777179479598999;0.7565535306930542;0.8751164674758911;0.8718282580375671
2121;2326497;shirt;clothing;clothing;0.3809465857053902;27;0.3439144194126129;0.42022088170051575;0.632768452167511;0.6460386514663696
2122;2326513;jacket;coat;clothing;0.8112781244591328;28;0.6855909824371338;0.6699506640434265;0.7871204018592834;0.7869064211845398
2123;2326524;building;hanger;buildings;1.5745783758543492;31;0.6105948686599731;0.36628156900405884;0.6902728080749512;0.6580208539962769
2124;2326526;hat;crown;clothing;0.7161757479935178;36;0.4608423709869385;0.5086155533790588;0.588756799697876;0.6448726654052734
2125;2326547;pan;frying pan;home;0.8710955350455423;27;0.7334203124046326;0.6715753674507141;0.6193996667861938;0.611647367477417
2126;2326556;pizza;food;food;0.4305518670104393;34;0.8386844992637634;0.7913451194763184;0.8320217132568359;0.7967081665992737
2127;2326560;shirt;t-shirt;clothing;0.4488644887230293;32;0.5925696492195129;0.5783364772796631;0.6989116668701172;0.6921562552452087
2128;2326563;bear;toy;animals_plants;1.924673368630172;23;0.7062332630157471;0.5764918327331543;0.6679816246032715;0.7408847212791443
2129;2326570;man;person;people;0.7441942138263227;26;0.5017739534378052;0.3945316672325134;0.3539818525314331;0.3325180113315582
2130;2326571;desk;table;home;0.8118475207241325;30;0.8004822731018066;0.7414807677268982;0.8278348445892334;0.7004149556159973
2131;2326596;desk;table;home;0.3372900666170139;32;0.8183010816574097;0.6803675293922424;0.8924943208694458;0.788377583026886
2132;2326599;cat;kitten;animals_plants;0.6500224216483541;36;0.754971444606781;0.7992961406707764;0.6793868541717529;0.7892223000526428
2133;2326632;girl;child;people;1.2410106928656974;24;0.626582682132721;0.5847423672676086;0.5884622931480408;0.5641516447067261
2134;2326633;man;boy;people;1.371314688649721;25;0.7190396785736084;0.7179346084594727;0.7440671324729919;0.767543375492096
2135;2326638;airplane;plane;vehicles;0.6962122601251459;32;0.837637186050415;0.8166151642799377;0.8076210021972656;0.8075578212738037
2136;2326662;hat;cap;clothing;0.4138168503036338;36;0.5742921233177185;0.5497802495956421;0.6091509461402893;0.6108162999153137
2137;2326663;man;batter;people;1.91002398118303;28;0.6321327686309814;0.7580814957618713;0.6925804615020752;0.8217256665229797
2138;2326666;giraffe;animal;animals_plants;0.3159971329784246;35;0.861601710319519;0.6756399869918823;0.7797290086746216;0.7492606043815613
2139;2326671;plane;airplane;vehicles;1.325131845251537;34;0.7849334478378296;0.810048520565033;0.7203845381736755;0.741008996963501
2140;2326673;airplane;plane;vehicles;1.4546402436806023;34;0.7667466402053833;0.7642543315887451;0.704882800579071;0.7168933749198914
2141;2326676;airplane;plane;vehicles;1.0;34;0.6304622888565063;0.6144850850105286;0.6583736538887024;0.6459120512008667
2142;2326688;bread;sandwich;food;1.4237949406953985;32;0.7073995471000671;0.7673109769821167;0.6083494424819946;0.6216163635253906
2143;2326690;salad;lettuce;food;0.3159971329784246;35;0.7601398825645447;0.6879628300666809;0.6900232434272766;0.6607685089111328
2144;2326706;desk;table;home;0.8904916402194913;26;0.7098514437675476;0.7905194759368896;0.7067455053329468;0.7189341187477112
2145;2326713;donut;donuts;food;1.6303858969483973;34;0.6423060297966003;0.6013013124465942;0.7035988569259644;0.680034339427948
2146;2326716;man;person;people;0.7382848661434507;24;0.5414361357688904;0.44192805886268616;0.6542739272117615;0.6408589482307434
2147;2326719;boy;child;people;0.9784493292686188;29;0.5796919465065002;0.5988513231277466;0.7532983422279358;0.7457224726676941
2148;2326721;jacket;shirt;clothing;0.6052912052261445;27;0.684643030166626;0.6939073204994202;0.7358300089836121;0.752554178237915
2149;2326722;woman;lady;people;0.3298460702071463;33;0.6817103028297424;0.6884124279022217;0.7619635462760925;0.7602290511131287
2150;2326734;woman;person;people;0.9255008230823552;29;0.7428914308547974;0.6305327415466309;0.6299779415130615;0.6162385940551758
2151;2326738;desk;table;home;0.4798320236161285;29;0.8300794363021851;0.705380380153656;0.6607919335365295;0.626400351524353
2152;2326759;bread;bun;food;1.014097655573916;32;0.6893714070320129;0.6775692701339722;0.6832613945007324;0.6955806612968445
2153;2326772;vase;jar;home;0.2163969324512645;29;0.5223925709724426;0.4768185317516327;0.6211011409759521;0.6036904454231262
2154;2326783;cow;animal;animals_plants;1.447640684443725;31;0.5905838012695312;0.6739903688430786;0.7230859994888306;0.7500723600387573
2155;2326787;suit;jacket;clothing;1.291100274797962;32;0.6415253281593323;0.48385030031204224;0.5490115284919739;0.49178382754325867
2156;2326790;man;biker;people;1.1775401875798155;33;0.6222548484802246;0.7450112104415894;0.8314561247825623;0.8186414241790771
2157;2326811;rug;carpet;home;1.23827858780911;31;0.6600785255432129;0.7336990833282471;0.7111893892288208;0.7534490823745728
2158;2326816;truck;vehicle;vehicles;0.3712323266408756;28;0.6575436592102051;0.6438202261924744;0.7953054308891296;0.8023289442062378
2159;2326842;bed;mattress;home;0.4912373418243331;28;0.8002904057502747;0.6599026322364807;0.8052079081535339;0.7559800744056702
2160;2326860;dog;figurine;animals_plants;0.9545056292423364;33;0.6403539180755615;0.5243846774101257;0.5235008001327515;0.4211249053478241
2161;2326861;desk;table;home;0.8366407419411672;30;0.7489700317382812;0.756606936454773;0.697775058740475;0.6907948157030736
2162;2326867;woman;person;people;1.280019973431558;21;0.4414331018924713;0.3466850519180298;0.4117656648159027;0.3918498158454895
2163;2326878;man;skateboarder;people;1.809200032697812;28;0.6161528825759888;0.7560200095176697;0.8090158104896545;0.8347693681716919
2164;2326884;car;vehicle;vehicles;0.8503259045049341;28;0.4677191972732544;0.4709146022796631;0.697775058740475;0.6907948157030736
2165;2326893;bench;chair;home;0.4798320236161285;29;0.6341776847839355;0.5137170553207397;0.7668153643608093;0.6699035167694092
2166;2326900;desk;table;home;0.8708644692353644;24;0.7918347716331482;0.776890754699707;0.8051404356956482;0.6683505177497864
2167;2326906;cabinet;closet;home;1.4411665441579462;21;0.6711248755455017;0.7553085684776306;0.7573649287223816;0.7878831624984741
2168;2326921;car;vehicle;vehicles;1.4821761457522644;35;0.6590492129325867;0.6605305075645447;0.8654926419258118;0.8632532358169556
2169;2326930;shirt;jacket;clothing;1.1863929342238184;23;0.4701418876647949;0.4488900303840637;0.57579505443573;0.5535794496536255
2170;2326931;sandwich;food;food;0.776973435606965;32;0.7202482223510742;0.6115368604660034;0.5593504309654236;0.5344263315200806
2171;2326939;airplane;plane;vehicles;0.8238116333123171;31;0.8202138543128967;0.806933581829071;0.6741087436676025;0.6626638770103455
2172;2326945;airplane;plane;vehicles;1.0;30;0.8200259804725647;0.7933995723724365;0.8600316047668457;0.8471775054931641
2173;2326946;counter;table;home;1.7924812503605778;30;0.6514599323272705;0.6360840201377869;0.7966974377632141;0.7509149312973022
2174;2326956;suit;tuxedo;clothing;1.2870540281187268;28;0.7355943918228149;0.8138802647590637;0.6780484914779663;0.7286465167999268
2175;2326961;bench;chair;home;0.5435644431995963;32;0.5376393795013428;0.33707961440086365;0.6836490631103516;0.59758061170578
2176;2326965;curtain;backdrop;home;0.3912435636292556;26;0.5964085459709167;0.6683033108711243;0.697775058740475;0.6907948157030736
2177;2326990;suit;jacket;clothing;0.9182958340544892;27;0.6656923294067383;0.5264255404472351;0.6720727682113647;0.6096882820129395
2178;2327002;motorcycle;motorbike;vehicles;0.6269948563165914;35;0.6997082233428955;0.6908003687858582;0.7348746657371521;0.7333104014396667
2179;2327017;jacket;coat;clothing;0.8058576010107721;28;0.5102851390838623;0.4891929626464844;0.6132556200027466;0.60452800989151
2180;2327024;boat;ship;vehicles;0.3159971329784246;35;0.6721330285072327;0.6403655409812927;0.8478102684020996;0.8289020657539368
2181;2327056;pizza;food;food;1.577341684546807;33;0.6473706960678101;0.6143386363983154;0.658541202545166;0.6007651090621948
2182;2327058;tie;necktie;clothing;0.4220005168831531;35;0.7501529455184937;0.7892261743545532;0.7098494172096252;0.7053947448730469
2183;2327059;skier;man;people;1.155973997830677;28;0.5879325270652771;0.49783506989479065;0.6080147624015808;0.6157599091529846
2184;2327066;jacket;suit;clothing;1.305803563478725;27;0.5579990148544312;0.707910418510437;0.6279287338256836;0.6696721911430359
2185;2327078;motorcycle;bike;vehicles;0.1914332548141933;34;0.6741979718208313;0.6803873777389526;0.45609429478645325;0.47893643379211426
2186;2327092;man;batter;people;2.1050827969204127;31;0.6159146428108215;0.8649727702140808;0.7015559673309326;0.854277491569519
2187;2327095;motorcycle;bike;vehicles;0.9218339291539108;30;0.7898626327514648;0.8064203858375549;0.75126051902771;0.7531945705413818
2188;2327115;pizza;cheese;food;1.7653094974242585;28;0.6354044675827026;0.6808632612228394;0.7294918298721313;0.8205257058143616
2189;2327121;woman;tennis player;people;1.9054873159679369;34;0.6067986488342285;0.8075459599494934;0.7199915051460266;0.8636812567710876
2190;2327124;child;boy;people;2.2671041706528388;29;0.6715081334114075;0.7190272808074951;0.7338245511054993;0.7317315340042114
2191;2327125;boy;child;people;1.3050416913014384;32;0.7030593156814575;0.6869044303894043;0.7842864394187927;0.770690381526947
2192;2327140;woman;man;people;1.8045851693377992;24;0.5701687932014465;0.550369143486023;0.7831678986549377;0.7782145738601685
2193;2327148;cereal;food;food;0.9366673818775624;34;0.7046067118644714;0.7034481763839722;0.8061733841896057;0.8210751414299011
2194;2327162;cow;bull;animals_plants;1.1792766944604327;33;0.5995870232582092;0.6827439665794373;0.6288888454437256;0.6981286406517029
2195;2327178;hotdog;food;food;0.7380636700495733;32;0.7564795613288879;0.6909112930297852;0.6594778299331665;0.670353353023529
2196;2327179;dress;clothing;clothing;0.1871762568732083;35;0.6321249008178711;0.5615895986557007;0.6907188296318054;0.695668637752533
2197;2327180;man;person;people;0.5328350630342235;33;0.5778836607933044;0.4732387363910675;0.5585899353027344;0.5324119329452515
2198;2327192;vase;pot;home;0.3298460702071463;33;0.4166727662086487;0.3547745645046234;0.697775058740475;0.6907948157030736
2199;2327194;table;desk;home;0.9784493292686188;29;0.7071259617805481;0.7436037063598633;0.6195882558822632;0.6675175428390503
2200;2327197;man;tennis player;people;1.7689600387241202;31;0.6978112459182739;0.8894656896591187;0.7827015519142151;0.8498601317405701
2201;2327198;desk;table;home;0.4798320236161285;29;0.8387325406074524;0.7169618606567383;0.833869457244873;0.719451904296875
2202;2327209;desk;table;home;0.5916727785823275;28;0.7969779372215271;0.6324605941772461;0.8530699610710144;0.7295870184898376
2203;2327218;man;person;people;0.9405662399881732;24;0.5978995561599731;0.46893468499183655;0.7615675330162048;0.7413414716720581
2204;2327220;bowl;plate;home;1.0374012540422357;29;0.6326034069061279;0.6748219728469849;0.620384693145752;0.6240940093994141
2205;2327224;house;building;buildings;1.0222670655189303;36;0.6491687297821045;0.674561619758606;0.8206908702850342;0.8337451219558716
2206;2327242;child;toddler;people;1.755311305181504;32;0.6037223935127258;0.6585805416107178;0.6121947765350342;0.6641767621040344
2207;2327248;shirt;t-shirt;clothing;0.5127091420308771;35;0.6080082654953003;0.6004917025566101;0.7083463668823242;0.7084867358207703
2208;2327261;plane;airplane;vehicles;0.9886994082884974;32;0.7777678966522217;0.7832922339439392;0.5484081506729126;0.5560436844825745
2209;2327289;woman;lady;people;0.4798320236161285;29;0.5490891933441162;0.5548586249351501;0.6642594933509827;0.6655296087265015
2210;2327302;boat;ship;vehicles;0.7455178428108286;33;0.6413538455963135;0.610522985458374;0.8089659214019775;0.7552934885025024
2211;2327312;bird;eagle;animals_plants;1.103307408607834;30;0.6097284555435181;0.6441440582275391;0.5667479038238525;0.5808936953544617
2212;2327316;house;building;buildings;0.4394969869215134;22;0.6169315576553345;0.6579442620277405;0.5503312945365906;0.5137155055999756
2213;2327337;couch;sofa;home;0.8366407419411672;30;0.778136134147644;0.7507613301277161;0.7124698758125305;0.706270694732666
2214;2327350;woman;person;people;0.8118475207241325;30;0.6636176705360413;0.5601032972335815;0.6878222823143005;0.6594325304031372
2215;2327353;knife;butter knife;home;0.3095434291503252;36;0.6841790080070496;0.6994686126708984;0.6936695575714111;0.6845781803131104
2216;2327354;man;tennis player;people;2.476970906532965;31;0.7153024673461914;0.8148887157440186;0.7244794368743896;0.7691386938095093
2217;2327365;boat;ship;vehicles;1.3624920208405236;36;0.574496328830719;0.6004391312599182;0.7317927479743958;0.7269833087921143
2218;2327373;pizza;food;food;0.3095434291503252;36;0.8043051362037659;0.6693936586380005;0.8315510153770447;0.7872893810272217
2219;2327376;bathtub;tub;home;1.152021484634878;33;0.6088836789131165;0.615787148475647;0.7832911610603333;0.7738739848136902
2220;2327379;car;truck;vehicles;2.072349089291891;34;0.5164594054222107;0.5418463349342346;0.5893940329551697;0.6140565872192383
2221;2327388;table;bench;home;1.0154312795575997;25;0.613540768623352;0.7201106548309326;0.6068548560142517;0.7636436223983765
2222;2327405;bench;chair;home;0.5032583347756456;36;0.6626172661781311;0.48744121193885803;0.6402324438095093;0.6188348531723022
2223;2327417;plane;airplane;vehicles;0.9774178175281716;34;0.7092035412788391;0.7354434728622437;0.697775058740475;0.6907948157030736
2224;2327419;woman;skater;people;2.215825502193724;32;0.6029264330863953;0.6566061973571777;0.6577702164649963;0.6909012198448181
2225;2327424;cow;animal;animals_plants;0.7939924338116537;31;0.7179157733917236;0.7281602621078491;0.6125081181526184;0.6563461422920227
2226;2327425;man;player;people;1.7300564103199658;31;0.6887781620025635;0.779453456401825;0.7259178161621094;0.8164347410202026
2227;2327427;desk;table;home;0.9709505944546688;30;0.7400607466697693;0.6271030902862549;0.7706648707389832;0.7737260460853577
2228;2327432;man;skateboarder;people;1.7847881926787388;32;0.6027073860168457;0.7661407589912415;0.6058317422866821;0.6529598236083984
2229;2327435;shirt;tank top;clothing;1.2847772384799288;29;0.6614857316017151;0.7377381920814514;0.7727717757225037;0.7658116221427917
2230;2327439;airplane;plane;vehicles;1.2445366211768705;36;0.7975206971168518;0.7729532122612;0.747460126876831;0.7438110709190369
2231;2327444;boat;ship;vehicles;1.6462450785754168;35;0.48600757122039795;0.5875316858291626;0.6723753213882446;0.6812427639961243
2232;2327459;car;vehicle;vehicles;0.4305518670104393;34;0.6473180651664734;0.6250983476638794;0.6684969663619995;0.6661109924316406
2233;2327461;cupcake;cake;food;0.4488644887230293;32;0.6776913404464722;0.7118913531303406;0.4637073576450348;0.47425031661987305
2234;2327465;boat;sailboat;vehicles;0.7755126581331478;35;0.5980297327041626;0.6696432828903198;0.7711097598075867;0.7532083988189697
2235;2327480;woman;female;people;1.0389205950315938;30;0.68842613697052;0.7349775433540344;0.6363040208816528;0.6261881589889526
2236;2327482;desk;table;home;0.7973265101474423;29;0.770379900932312;0.7290489077568054;0.5902072787284851;0.6236779689788818
2237;2327490;car;vehicle;vehicles;0.3372900666170139;32;0.4211374819278717;0.4296250343322754;0.5896967053413391;0.5832924246788025
2238;2327505;man;person;people;0.4586858162005403;31;0.6760385632514954;0.557518720626831;0.7025351524353027;0.6879007816314697
2239;2327535;cat;animal;animals_plants;0.3095434291503252;36;0.7955124974250793;0.5504863858222961;0.649431586265564;0.47413840889930725
2240;2327540;motorcycle;bike;vehicles;0.5435644431995963;24;0.7637979388237;0.7352671027183533;0.8523975014686584;0.8311583995819092
2241;2327551;bird;duck;animals_plants;0.7755126581331478;35;0.5391197204589844;0.5258074998855591;0.6110525131225586;0.6098414659500122
2242;2327556;shirt;costume;clothing;0.7253759284051438;27;0.6371971368789673;0.7206287384033203;0.7445626854896545;0.7524381875991821
2243;2327570;car;taxi;vehicles;1.2604408810349512;31;0.7366373538970947;0.8000437617301941;0.7937363982200623;0.8228510022163391
2244;2327577;bread;toast;food;1.1791910892482038;33;0.787873387336731;0.7950024604797363;0.7425400614738464;0.774794340133667
2245;2327584;dresser;table;home;1.2610216270393146;33;0.8267824053764343;0.5037726163864136;0.8588305115699768;0.7709225416183472
2246;2327590;airplane;plane;vehicles;0.8739810481273578;34;0.7956191301345825;0.7750799059867859;0.7020058035850525;0.6859562397003174
2247;2327594;sandwich;food;food;0.4488644887230293;32;0.6673582196235657;0.6601389050483704;0.6322420239448547;0.6289946436882019
2248;2327600;tie;necktie;clothing;0.6024308020404453;34;0.4685960114002228;0.5059947967529297;0.5895064473152161;0.6360111236572266
2249;2327603;train;vehicle;vehicles;0.345117314944953;31;0.5807714462280273;0.4737958014011383;0.7595962285995483;0.7368807792663574
2250;2327617;sandwich;food;food;1.908608962241028;32;0.7854284048080444;0.7422117590904236;0.766930878162384;0.7577881813049316
2251;2327621;train;train engine;vehicles;0.4138168503036338;36;0.6750959753990173;0.6718767881393433;0.697775058740475;0.6907948157030736
2252;2327625;woman;soldier;people;1.2109084075058656;31;0.6008421778678894;0.6855416893959045;0.8272698521614075;0.8060015439987183
2253;2327632;train;train engine;vehicles;0.3372900666170139;32;0.7972075343132019;0.8030914664268494;0.7280644774436951;0.6994031071662903
2254;2327636;shirt;t-shirt;clothing;0.4138168503036338;24;0.513732373714447;0.5054180026054382;0.7414041757583618;0.7427512407302856
2255;2327651;carpet;floor;home;0.7950402793845224;25;0.8234348297119141;0.7874131202697754;0.725822389125824;0.6936920881271362
2256;2327674;carpet;floor;home;1.5612781244591327;32;0.7396191954612732;0.7325352430343628;0.8035688996315002;0.7788965106010437
2257;2327688;car;taxi;vehicles;0.9993375041688848;33;0.6195921897888184;0.6432949304580688;0.7151386737823486;0.7305421233177185
2258;2327696;bowl;dish;home;0.7732266742876346;22;0.6364308595657349;0.6637803912162781;0.510934054851532;0.5398673415184021
2259;2327699;boy;child;people;1.4171326567191829;24;0.597939133644104;0.597197949886322;0.5835675001144409;0.5853005647659302
2260;2327700;woman;person;people;0.3712323266408756;28;0.6679642796516418;0.6126300096511841;0.6084986329078674;0.619911253452301
2261;2327708;man;person;people;1.0757177504544575;33;0.6860772967338562;0.6147199869155884;0.6657971739768982;0.6644790768623352
