vg_object_id	response	domain	H	familiarity	N	link_mn	topname_Mandarin	topname_English	list
887538	{'桌子': 9, '小孩': 1, '小孩子们': 1, '儿童': 1, '野餐桌': 2, '杯': 1, '男孩': 2, '聚餐': 1, '孩子': 1}	home	2.53585777591828	3.349854887218045	9	http://object-naming-amore.upf.edu//2347788_887538_supercat_unique.png	['桌子']	table	list7
887922	{'车': 12, '卡车': 2, '皮卡车': 1, '轿车': 4}	vehicles	1.457424881409171	3.836056140350877	4	http://object-naming-amore.upf.edu//2347750_887922_singleton_obj.png	['车']	truck	list7
891008	{'窗子': 1, '房子': 3, '窗户': 6, '窗': 1, '建筑物': 3, '建筑': 5, '墙': 1, '楼': 1, '大楼': 1}	buildings	2.794468414860448	3.0620818181818183	9	http://object-naming-amore.upf.edu//2347413_891008_singleton_obj.png	['窗户']	building	list3
891598	{'勺子': 1, '酱料': 3, '碗': 7, '番茄汤': 3, '酒醉': 1, '蕃茄酱': 1, '食物': 1}	home	2.372094637795624	2.861743137254902	7	http://object-naming-amore.upf.edu//2347354_891598_supercat_ambiguous.png	['碗']	bowl	list6
892405	{'牛': 21, '奶牛': 2}	animals_plants	0.42622865699814483	3.2027434782608695	2	http://object-naming-amore.upf.edu//2347232_892405_seed_ambiguous.png	['牛']	cow	list3
892900	{'行李箱': 4, '箱子': 6, '书': 2, '照明灯': 1, '屋顶': 1, '帐篷': 6, '蓬': 1, '建筑物': 1, '案件': 1}	buildings	2.740103260028584	2.69974347826087	9	http://object-naming-amore.upf.edu//2347156_892900_singleton_obj.png	['箱子', '帐篷']	tent	list3
897631	{'沙发': 15, '狗和沙发': 1}	home	0.3372900666170139	2.9581	2	http://object-naming-amore.upf.edu//2346631_897631_singleton_obj.png	['沙发']	couch	list4
909913	{'义大利菜': 1, '菜': 4, '食物': 7, '意面': 2, '通心粉': 2, '意大利面': 4, '菜肴': 1, '饺子': 1}	food	2.6570914161644237	2.749555454545454	8	http://object-naming-amore.upf.edu//2345204_909913_singleton_obj.png	['食物']	pasta	list2
911378	{'食物': 5, '面包': 12, '三文治': 1, '土司': 2, '包': 1, '三明治': 2}	food	1.974466717661766	2.941547826086956	6	http://object-naming-amore.upf.edu//2345003_911378_supercat_unique.png	['面包']	bread	list3
912191	{'沙发': 10, '被子': 3, '沙发床': 2, '靠背': 1, '床': 4}	home	1.9232196723355077	2.68792	5	http://object-naming-amore.upf.edu//2344898_912191_seed_ambiguous.png	['沙发']	couch	list5
912647	{'面包': 3, '饼': 3, '汉堡包': 1, '煎饼': 2, '薄饼': 1, '汉堡': 3, '食物': 4, '饼子': 1, '早餐': 1, '玛芬': 1}	food	3.108694969562842	2.747105	10	http://object-naming-amore.upf.edu//2344846_912647_singleton_obj.png	['食物']	pancakes	list5
913701	{'消防车': 13, '车': 4, '火警车': 1, '汽车': 2}	vehicles	1.4166422780956525	2.4867199999999996	4	http://object-naming-amore.upf.edu//2344715_913701_singleton_obj.png	['消防车']	firetruck	list5
914558	{'巴士': 4, '车': 7, '公交车': 2, '卡车': 1, '汽车': 3, '车子': 2, '餐车': 1, '货车': 1, '总线': 1}	vehicles	2.8045965297024473	3.253811363636364	9	http://object-naming-amore.upf.edu//2344604_914558_singleton_obj.png	['车']	bus	list1
920788	{'城堡': 10, '房子': 3, '教堂': 2, '建筑物': 1, '建筑': 4}	buildings	1.9232196723355077	3.061265	5	http://object-naming-amore.upf.edu//2343707_920788_supercat_unique.png	['城堡']	castle	list5
921837	{'头盔': 13, '帽子': 6, '完全帽': 1, '安全帽': 2}	clothing	1.4769092849936094	2.614336363636363	4	http://object-naming-amore.upf.edu//2343599_921837_supercat_ambiguous.png	['头盔']	helmet	list1
923343	{'床': 15, '桌子': 6, '茶几': 1}	home	1.090652803252992	3.539490909090909	3	http://object-naming-amore.upf.edu//2343470_923343_singleton_obj.png	['床']	bed	list2
926075	{'房子': 18, '屋': 1, '房屋': 1, '屋子': 1}	buildings	0.8180959929710641	3.778571428571428	4	http://object-naming-amore.upf.edu//2343227_926075_singleton_obj.png	['房子']	house	list4
926339	{'沙发': 21}	home	0.0	2.9581	1	http://object-naming-amore.upf.edu//2343201_926339_seed_ambiguous.png	['沙发']	couch	list4
934417	{'领子': 2, '西装': 9, '衣服': 2, '老兄': 1, '衣领': 1, '西服': 1, '颚': 1}	clothing	2.17397313460441	2.642729411764706	7	http://object-naming-amore.upf.edu//2342414_934417_supercat_unique.png	['西装']	suit	list6
937444	{'面条': 4, '意大利面': 9, '意大利面条': 1, '意大利粉': 1, '意粉': 1, '烩面': 1, '意面': 2}	food	2.2200683022340697	2.4698	7	http://object-naming-amore.upf.edu//2342092_937444_supercat_unique.png	['意大利面']	pasta	list7
941020	{'飞机': 15, '战斗机': 4, '战机': 2, '机': 1, '喷射': 1}	vehicles	1.540807219790588	3.228647826086956	5	http://object-naming-amore.upf.edu//2341626_941020_singleton_obj.png	['飞机']	jet	list3
941720	{'商店': 2, '房子': 4, '楼': 4, '建筑': 6, '小楼': 1, '雨伞': 1, '楼房': 2, '店铺': 1, '建筑物': 1}	buildings	2.8453509366224368	3.0183352272727277	9	http://object-naming-amore.upf.edu//2341560_941720_singleton_obj.png	['建筑']	building	list2
942577	{'飞机': 16, '战斗机': 3, '海军飞机': 1}	vehicles	0.8841837197791889	3.43288	3	http://object-naming-amore.upf.edu//2341469_942577_singleton_obj.png	['飞机']	jet	list4
943218	{'男孩': 7, '骑车': 1, '人': 5, '围裙': 1, '孩子': 4, '小孩': 1, '男生': 2, '女孩': 1}	people	2.583925940053659	4.023868181818181	8	http://object-naming-amore.upf.edu//2341378_943218_supercat_ambiguous.png	['男孩']	boy	list2
943549	{'食物': 3, '烤肉': 2, '烤架': 2, '烧烤': 9, '烧烤架': 1, '香肠': 1, '台子': 1, '桌子': 1, '烤肉架': 1}	buildings	2.616878731581414	2.648995238095238	9	http://object-naming-amore.upf.edu//2341347_943549_singleton_obj.png	['烧烤']	grill	list4
944516	{'女孩': 15, '小孩': 3, '孩子': 1, '头发': 1}	people	1.1540157730727998	4.036754999999999	4	http://object-naming-amore.upf.edu//2341136_944516_singleton_obj.png	['女孩']	girl	list4
946013	{'女人': 11, '母亲': 1, '人': 4, '人的上半身': 1, '女士': 2}	people	1.7187828921272552	4.3711	5	http://object-naming-amore.upf.edu//2340766_946013_supercat_unique.png	['女人']	woman	list6
946601	{'人': 8, '男人': 12, '男性': 1, '男孩': 1, '帽子': 1}	people	1.609668477419888	4.387943478260869	5	http://object-naming-amore.upf.edu//2340629_946601_singleton_obj.png	['男人']	man	list3
948780	{'男人': 3, '老人': 9, '弹琴': 1, '人': 3, '音乐家': 1, '琴': 1, '乐师': 1, '钢琴': 1, '音乐播放器': 1, '键盘': 1}	people	2.7303816178505813	3.1520979797979796	10	http://object-naming-amore.upf.edu//2340145_948780_singleton_obj.png	['老人']	man	list2
951559	{'刀擦刀擦': 1, '刀叉': 7, '餐盘': 1, '刀': 4, '刀具': 1, '餐具': 3, '厨具': 1, '叉': 1, '民间': 1, '比萨': 1, '塑料刀': 1}	home	2.98641471152063	2.028081313131313	11	http://object-naming-amore.upf.edu//2339394_951559_supercat_unique.png	['刀叉']	knife	list2
953448	{'网球运动员': 2, '人': 4, '女': 1, '运动员': 4, '女人': 6, '网球': 1, '女士': 1, '女孩': 1, '女性': 2, '女网运动员': 1}	people	2.97965869499932	3.9128043478260865	10	http://object-naming-amore.upf.edu//2338659_953448_singleton_obj.png	['女人']	woman	list3
954002	{'建筑': 1, '房子': 10, '车厢': 1, '屋頂': 1, '货车': 2, '屋顶': 1, '车': 1}	buildings	2.0157404324930677	3.567627450980393	7	http://object-naming-amore.upf.edu//2338498_954002_supercat_unique.png	['房子']	house	list5
957139	{'孩子': 1, '棒球': 2, '船': 6, '车子': 1, '棒球男孩': 1, '棒球棍': 1, '男生': 2, '游艇': 1, '男孩': 1}	vehicles	2.7806390622295662	3.406682142857143	9	http://object-naming-amore.upf.edu//2337576_957139_supercat_unique.png	['船']	boat	list6
958897	{'手': 6, '孩子': 3, '人': 1, '婴儿': 5, '小孩': 1, '手指': 1, '手臂': 1, '儿童': 2, '宝宝': 2}	people	2.828781483140606	3.717331818181818	9	http://object-naming-amore.upf.edu//2337121_958897_singleton_obj.png	['手']	baby	list2
959740	{'床': 13, '衣服': 2, '被子': 3, '床单': 1, '裙子': 1, '睡衣': 1}	home	1.7799077162074428	3.4154761904761903	6	http://object-naming-amore.upf.edu//2336732_959740_singleton_obj.png	['床']	bed	list4
961547	{'车': 12, '巴士': 3, '汽车': 2, '车子': 1, '面包车': 2, '卡车': 1, '货车': 2}	vehicles	2.1855429338475636	3.5853304347826085	7	http://object-naming-amore.upf.edu//2335906_961547_singleton_obj.png	['车']	van	list3
964338	{'运动员': 5, '棒球手': 2, '男人': 3, '棒球选手': 1, '球员': 1, '人': 4, '棒球员': 1, '投球手': 1, '投手': 1}	people	2.860320777833045	3.6754210526315787	9	http://object-naming-amore.upf.edu//2334774_964338_singleton_obj.png	['运动员']	pitcher	list6
965887	{'滑雪运动员': 3, '运动员': 9, '滑雪': 2, '滑雪服': 1, '越野滑雪选手': 1, '滑雪者': 2, '人': 1, '溜冰': 2, '女士': 1}	people	2.6737855952216485	3.0794663636363637	9	http://object-naming-amore.upf.edu//2334144_965887_singleton_obj.png	['运动员']	skier	list1
968286	{'人': 5, '手套': 1, '运动员': 8, '男人': 2, '棒球员': 1, '草': 1, '球员': 2, '捕手': 1, '鞋': 1, '接球手': 1}	people	2.8014036745597606	3.5701447204968932	10	http://object-naming-amore.upf.edu//2332934_968286_supercat_ambiguous.png	['运动员']	catcher	list3
968617	{'教堂': 8, '建筑': 4, '钟楼': 2, '高塔': 1, '塔楼': 1, '塔': 1, '建筑物': 1, '钟': 1, '教会': 2}	buildings	2.6780317084930463	2.904530357142856	9	http://object-naming-amore.upf.edu//2332753_968617_singleton_obj.png	['教堂']	tower	list1
968862	{'西装': 1, '上衣': 1, '衣服': 9, '依着': 1, '西装背心': 1, '马甲': 1, '裙子': 1, '背心': 1}	clothing	2.216917186688699	3.2951499999999996	8	http://object-naming-amore.upf.edu//2332696_968862_supercat_ambiguous.png	['衣服']	vest	list2
970007	{'桌子': 7, '书桌': 3, '电脑': 3, '手提电脑': 1, '桌面': 1, '笔记本电脑': 1, '笔记本鼠标': 1, '键盘和鼠标': 1}	home	2.549855031512859	2.8237222222222216	8	http://object-naming-amore.upf.edu//2332277_970007_singleton_obj.png	['桌子']	table	list1
971522	{'车': 11, '行李架': 1, '把手': 1, '防护栏': 1, '四轮驱动车': 1, '旅行车': 1, '孩子们': 1}	vehicles	1.8490070880144414	3.512482352941176	7	http://object-naming-amore.upf.edu//2331683_971522_supercat_unique.png	['车']	truck	list6
971735	{'狗': 19}	animals_plants	0.0	4.0722	1	http://object-naming-amore.upf.edu//2331519_971735_singleton_obj.png	['狗']	dog	list7
972701	{'鸟': 18, '苹果': 1, '乌鸦': 1, '雀': 1, '小鸟': 2}	animals_plants	1.1731858679717249	3.1315304347826087	5	http://object-naming-amore.upf.edu//2330695_972701_singleton_obj.png	['鸟']	bird	list3
975100	{'运动员': 9, '人': 4, '男人': 4, '男孩': 1, '棒球': 1, '球员': 1, '投手': 2, '棒球运动员': 1}	people	2.500547825057847	3.4978031055900614	8	http://object-naming-amore.upf.edu//2329061_975100_singleton_obj.png	['运动员']	pitcher	list3
976701	{'羊': 18, '绵羊': 4}	animals_plants	0.6840384356390417	2.6824363636363637	2	http://object-naming-amore.upf.edu//2328632_976701_seed_ambiguous.png	['羊']	sheep	list1
977883	{'棒球选手': 1, '运动员': 10, '棒球': 1, '棒球手': 1, '橄榄球运动员': 1, '棒球员': 1, '男人': 2, '球员': 1, '衣服': 1, '玩家': 1, '体育运动员': 1, '运动的': 1}	people	2.8585552118703155	3.1570845454545444	12	http://object-naming-amore.upf.edu//2328363_977883_singleton_obj.png	['运动员']	player	list1
981517	{'狗': 14, '装饰品': 1, '雕像': 1, '雕塑': 3, '陶制品': 1, '狗模型': 1, '狗娃娃': 1}	animals_plants	1.8204381454113918	3.479643181818182	7	http://object-naming-amore.upf.edu//2326860_981517_supercat_unique.png	['狗']	dog	list1
982170	{'蛋糕': 18, '甜点': 1, '杯子蛋糕': 1, '大象': 1}	food	0.8180959929710641	3.2335238095238092	4	http://object-naming-amore.upf.edu//2326474_982170_singleton_obj.png	['蛋糕']	cupcake	list4
984613	{'房子': 7, '马': 11, '屋': 1, '房屋': 1, '骑马': 1}	buildings	1.6444492199495464	3.7025761904761905	5	http://object-naming-amore.upf.edu//2325873_984613_supercat_unique.png	['马']	house	list4
985492	{'女孩': 15, '小孩': 3, '亚洲女孩': 1, '女婴': 1, '孩子': 1, '孩子们': 1}	people	1.5795113260786042	3.8692090909090906	6	http://object-naming-amore.upf.edu//2325685_985492_singleton_obj.png	['女孩']	girl	list1
989268	{'饼': 6, '卷饼': 3, '煎饼': 1, '玉米饼': 1, '饼皮': 1, '食物': 4, '卷面皮': 1, '包': 1, '面饼': 1}	food	2.7603136973125117	3.0583063157894745	9	http://object-naming-amore.upf.edu//2323598_989268_supercat_unique.png	['饼']	burrito	list6
990355	{'沙发': 11, '床垫': 1, '座位': 2, '靠背': 1, '座椅': 3, '座子': 1}	home	1.8895782867502313	2.510136842105263	6	http://object-naming-amore.upf.edu//2322922_990355_singleton_obj.png	['沙发']	seat	list7
991417	{'船': 22}	vehicles	0.0	3.6277	1	http://object-naming-amore.upf.edu//2322542_991417_singleton_obj.png	['船']	boat	list2
994511	{'运动员': 4, '滑雪者': 2, '女人': 1, '人': 5, '玩偶': 1, '滑雪教练': 1, '选手': 1, '女孩': 2, '滑雪员': 1}	people	2.858278308418045	3.977001851851852	9	http://object-naming-amore.upf.edu//2320280_994511_singleton_obj.png	['人']	skier	list6
995132	{'衣服': 10, '上衣': 1, '短袖': 3, '恤': 2, '外套': 1, '衬衫': 1, '汗衫': 1}	clothing	2.144023910757423	3.0837105263157887	7	http://object-naming-amore.upf.edu//2320222_995132_supercat_unique.png	['衣服']	shirt	list2
996078	{'沙发': 16, '背包': 3, '书包': 1, '包': 1, '长椅': 1}	home	1.3342094594480487	2.8290227272727275	5	http://object-naming-amore.upf.edu//2320113_996078_singleton_obj.png	['沙发']	couch	list2
996910	{'运动服': 1, '运动员': 5, '足球运动员': 2, '人': 3, '运动人': 1, '女球员': 1, '女孩': 3, '球员': 1, '足球员': 2}	people	2.9258530145612833	3.526162105263158	9	http://object-naming-amore.upf.edu//2319992_996910_seed_ambiguous.png	['运动员']	soccer player	list7
996919	{'玩具': 8, '布娃娃': 1, '玩偶': 6, '娃娃': 3, '玩具狗': 2, '填充玩具熊': 1}	animals_plants	2.189238255803027	2.936366666666667	6	http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png	['玩具']	toy	list4
998881	{'沙发': 7, '狗狗': 1, '长椅': 1}	home	0.9864267287308426	2.788333333333333	3	http://object-naming-amore.upf.edu//2319779_998881_supercat_unique.png	['沙发']	couch	list6
1000131	{'桌子': 3, '简餐': 1, '三明治': 1, '汤': 3, '晚餐': 1, '菜肴': 1, '桌面': 1, '餐桌': 3, '食物': 1, '早餐': 2, '汉堡': 1, '蛋糕': 1, '汉堡包': 2, '垃圾食品': 1}	home	3.6292196865240975	2.768883333333334	14	http://object-naming-amore.upf.edu//2319630_1000131_singleton_obj.png	['桌子', '汤', '餐桌']	table	list1
1001888	{'花': 21, '花瓣': 1, '花卉': 1}	animals_plants	0.5131851787372752	3.750326086956522	3	http://object-naming-amore.upf.edu//2319444_1001888_singleton_obj.png	['花']	flower	list3
1005445	{'小孩': 5, '女孩': 11, '发型': 1, '人': 1, '孩子': 1, '婴儿': 1}	people	1.8387586809150083	3.9613600000000004	6	http://object-naming-amore.upf.edu//2319009_1005445_supercat_ambiguous.png	['女孩']	girl	list5
1009561	{'衣服': 4, '西装': 3, '外套': 1, '套装': 1, '西服上衣': 1, '西服': 2, '西装领带': 1, '夹克': 1}	clothing	2.7534343861887853	2.992933333333333	8	http://object-naming-amore.upf.edu//2318565_1009561_supercat_ambiguous.png	['衣服']	suit	list4
1009750	{'羊': 17, '绵羊': 2}	animals_plants	0.4854607607459134	2.750126315789474	2	http://object-naming-amore.upf.edu//2318535_1009750_singleton_obj.png	['羊']	sheep	list6
1013162	{'男人': 2, '人': 9, '冲浪板': 2, '滑水': 1, '冲浪者': 4, '划水板': 1, '滑板': 1, '冲浪': 1, '船': 1}	people	2.6171895725927152	4.274966363636364	9	http://object-naming-amore.upf.edu//2318217_1013162_singleton_obj.png	['人']	surfer	list2
1014836	{'食物': 3, '土司': 1, '面包': 8, '早餐': 2, '三明治': 2, '烤面包薯块': 1, '饭': 2}	food	2.418722908066561	3.077782456140351	7	http://object-naming-amore.upf.edu//2318042_1014836_singleton_obj.png	['面包']	food	list7
1017473	{'房': 1, '房子': 14, '树木': 1, '屋子': 2, '树': 4, '房屋': 1}	buildings	1.7712589600219495	3.5903695652173915	6	http://object-naming-amore.upf.edu//2317779_1017473_singleton_obj.png	['房子']	house	list3
1022635	{'蛋糕': 16, '甜点': 1, '蛋糕杯': 1, '杯蛋糕': 1}	food	0.8795064608120063	3.2982000000000005	4	http://object-naming-amore.upf.edu//2317218_1022635_supercat_unique.png	['蛋糕']	cupcake	list7
1025967	{'人': 1, '沙发': 12, '小腿': 1, '桌子': 2, '凳子': 1, '茶几': 1, '衣服': 1}	home	1.8784775129881186	2.965299999999999	7	http://object-naming-amore.upf.edu//115_1025967_supercat_unique.png	['沙发']	couch	list6
1026902	{'路': 1, '桥': 16, '人行道': 3, '道': 1}	buildings	1.118275160770976	2.977514285714286	4	http://object-naming-amore.upf.edu//308_1026902_singleton_obj.png	['桥']	bridge	list4
1027189	{'书桌': 1, '衣服': 1, '桌子': 11, '座子': 1, '鼠标': 1, '办公桌': 2, '桌椅': 2, '电脑桌': 1, '家具': 1, '男人': 1}	home	2.5478976275004674	2.6569161616161616	10	http://object-naming-amore.upf.edu//360_1027189_singleton_obj.png	['桌子']	desk	list2
1031712	{'建筑': 2, '房子': 6, '木屋': 5, '小木屋': 2, '屋子': 1, '小屋': 2, '棚子': 1, '帐篷': 1}	buildings	2.665957320949175	2.965273571428572	8	http://object-naming-amore.upf.edu//1214_1031712_singleton_obj.png	['房子']	outhouse	list5
1032086	{'女人': 11, '人': 6, '女士': 1, '女生': 1}	people	1.4287947340047853	4.459352631578947	4	http://object-naming-amore.upf.edu//1326_1032086_singleton_obj.png	['女人']	woman	list7
1032465	{'车': 14, '汽车': 4, '轿车': 1, '越野车': 1}	vehicles	1.2567796494470393	3.955865	4	http://object-naming-amore.upf.edu//1459_1032465_singleton_obj.png	['车']	car	list5
1034596	{'车': 13, '面包车': 3, '货车': 1, '卡车': 1, '厢式货车': 1, '文': 1}	vehicles	1.678897902987479	3.702792	6	http://object-naming-amore.upf.edu//2738_1034596_singleton_obj.png	['车']	van	list5
1038533	{'桌子': 13, '水果': 3, '木头': 1, '餐桌': 2}	home	1.3605273114437082	3.0190789473684214	4	http://object-naming-amore.upf.edu//150394_1038533_singleton_obj.png	['桌子']	table	list7
1038567	{'船': 21}	vehicles	0.0	3.6277	1	http://object-naming-amore.upf.edu//150403_1038567_singleton_obj.png	['船']	boat	list4
1040491	{'车': 3, '汽车': 2, '卡车': 14, '货车': 1, '卡车后备箱': 1}	vehicles	1.532419498446859	3.369882142857143	5	http://object-naming-amore.upf.edu//2408287_1040491_singleton_obj.png	['卡车']	truck	list4
1045420	{'人': 6, '女孩': 1, '头发': 2, '女士': 2, '女人': 6, '头': 2, '女性': 1}	people	2.470950594454669	4.37466	7	http://object-naming-amore.upf.edu//2335835_1045420_singleton_obj.png	['人', '女人']	woman	list5
1045728	{'桥': 7, '海滩': 1, '栈桥': 1, '木桥': 1, '帆板': 2, '滑浪板': 1, '裤子': 1, '步道': 2, '滑板': 1, '女士': 1, '溜冰': 1}	buildings	3.0031125421592053	2.4522105263157887	11	http://object-naming-amore.upf.edu//2334172_1045728_supercat_unique.png	['桥']	bridge	list1
1051644	{'桌子': 17, '餐桌': 5, '台面': 1}	home	0.9976267918964657	2.94875652173913	3	http://object-naming-amore.upf.edu//2316816_1051644_singleton_obj.png	['桌子']	table	list3
1057246	{'衣服': 2, '睡衣': 5, '睡袍': 4, '浴袍': 3, '家居服': 1, '面包': 1, '吃': 1, '病人': 1, '浴衣': 1}	clothing	2.860320777833045	2.533163157894737	9	http://object-naming-amore.upf.edu//2416863_1057246_supercat_unique.png	['睡衣']	robe	list4
1060282	{'桌子': 12, '电话': 1, '办公桌': 7, '办公设备': 1, '台': 1, '键盘': 1}	home	1.7987343707067043	2.923901739130435	6	http://object-naming-amore.upf.edu//3_1060282_seed_ambiguous.png	['桌子']	desk	list3
1062978	{'房子': 18, '屋子': 2, '房屋': 1}	buildings	0.7228578977329688	3.7813476190476187	3	http://object-naming-amore.upf.edu//314_1062978_singleton_obj.png	['房子']	house	list4
1063276	{'护士': 18, '人': 2}	people	0.46899559358928117	3.3505700000000003	2	http://object-naming-amore.upf.edu//413_1063276_supercat_ambiguous.png	['护士']	nurse	list5
1064831	{'天安门': 7, '楼': 1, '广场人': 1, '房子': 2, '建筑': 2, '城楼': 3, '故宫': 1, '塔': 1, '紫禁城': 1, '景点': 1, '建筑物': 1, '塔楼': 1, '寺庙': 1}	buildings	3.2885023057715044	1.5651407114624503	13	http://object-naming-amore.upf.edu//668_1064831_singleton_obj.png	['天安门']	building	list3
1064953	{'船': 20, '帆船': 1}	vehicles	0.2761954276479391	3.548690476190476	2	http://object-naming-amore.upf.edu//705_1064953_seed_ambiguous.png	['船']	boat	list4
1073014	{'衣服': 6, '棒球上衣': 2, '体恤衫': 1, '球衣': 1, '棒球衣': 1, '衬衫': 2, '棒球服': 1}	clothing	2.4137995646056805	2.9806642857142855	7	http://object-naming-amore.upf.edu//61524_1073014_supercat_unique.png	['衣服']	shirt	list6
1073269	{'狗': 21, '猫': 1}	animals_plants	0.26676498780302604	4.048327272727272	2	http://object-naming-amore.upf.edu//61605_1073269_singleton_obj.png	['狗']	dog	list1
1074748	{'车': 9, '汽车': 7, '巴士': 3, '车子': 1, '面包车': 1, '货车': 1}	vehicles	2.0532635745669565	3.5689954545454543	6	http://object-naming-amore.upf.edu//150386_1074748_singleton_obj.png	['车']	bus	list2
1078829	{'桌子': 5, '餐桌': 8, '晚饭': 1, '菜肴': 1, '酒': 1, '正餐': 1, '菜': 1, '食物': 2}	home	2.441446071165522	2.7226000000000004	8	http://object-naming-amore.upf.edu//2411753_1078829_singleton_obj.png	['餐桌']	table	list1
1080490	{'栏杆': 2, '桥': 13, '护栏': 1, '平台': 1, '地板': 1, '码头': 2, '木桥': 1, '海': 1, '船坞': 1}	buildings	2.258096028412048	2.6741869565217393	9	http://object-naming-amore.upf.edu//2411370_1080490_singleton_obj.png	['桥']	bridge	list3
1081974	{'船': 15, '游轮': 2, '游船': 4}	vehicles	1.1254908068679137	3.0596428571428573	3	http://object-naming-amore.upf.edu//2411185_1081974_seed_ambiguous.png	['船']	boat	list4
1081998	{'衣服': 3, '领带': 3, '马甲': 10, '夹克': 1, '外套': 1, '德瑞斯': 1}	clothing	1.9990298316961879	2.3504452631578947	6	http://object-naming-amore.upf.edu//2411178_1081998_singleton_obj.png	['马甲']	vest	list5
1082972	{'食物': 3, '面包': 16, '包': 1, '吐司': 1, '包子': 1, '炸物': 1}	food	1.5342190211803401	3.0532326086956516	6	http://object-naming-amore.upf.edu//2411086_1082972_supercat_unique.png	['面包']	bread	list3
1084483	{'风筝': 12, '飞行': 1, '滑翔伞': 3, '滑翔翼': 2, '滑翔机': 2, '桌子': 1, '航班': 1}	vehicles	2.106048095418328	1.996272727272727	7	http://object-naming-amore.upf.edu//2410928_1084483_singleton_obj.png	['风筝']	kite	list2
1085760	{'棍子': 1, '船': 12, '帆船': 8, '游艇': 1, '桅杆': 1}	vehicles	1.609668477419888	2.855286956521739	5	http://object-naming-amore.upf.edu//2410742_1085760_singleton_obj.png	['船']	boat	list3
1087003	{'螃蟹': 4, '风筝': 10, '气球': 2, '玩偶': 1, '玩具': 1}	vehicles	1.768853837616	2.2342944444444446	5	http://object-naming-amore.upf.edu//2410383_1087003_singleton_obj.png	['风筝']	kite	list7
1087036	{'衣服': 10, '上衣': 2, '套头衫': 1, '卫衣': 2, '连帽衫': 3, '耳环': 1, '裙子': 1}	clothing	2.2232196723355075	3.19429	7	http://object-naming-amore.upf.edu//2410375_1087036_supercat_unique.png	['衣服']	hoodie	list2
1088204	{'羊': 16, '绵羊': 3}	animals_plants	0.6292492238560347	2.70358947368421	2	http://object-naming-amore.upf.edu//2409632_1088204_singleton_obj.png	['羊']	sheep	list6
1088273	{'睡衣': 6, '浴衣': 1, '胸毛': 1, '浴袍': 4, '睡袍': 4, '巧克力': 1}	clothing	2.2339466645252255	2.270658823529412	6	http://object-naming-amore.upf.edu//2409611_1088273_supercat_unique.png	['睡衣']	robe	list1
1088779	{'人': 5, '男人': 1, '女人': 7, '脸': 2, '女孩': 6}	people	2.0698936164374757	4.369371428571428	5	http://object-naming-amore.upf.edu//2409398_1088779_singleton_obj.png	['女人']	woman	list4
1094604	{'手': 6, '人': 6, '酒杯': 5, '女人': 2, '杯子': 1, '玻璃': 1, '男性': 2}	people	2.4962058480965483	3.7666086956521734	7	http://object-naming-amore.upf.edu//2408091_1094604_seed_ambiguous.png	['手', '人']	person	list3
1099138	{'人': 4, '男人': 5, '球员': 2, '击球手': 1, '运动员': 3, '棒球手': 1, '棒球运动员': 1, '棒球': 3, '棒球击球手': 1}	people	2.9104404952185816	3.7655990476190477	9	http://object-naming-amore.upf.edu//2407064_1099138_singleton_obj.png	['男人']	player	list4
1103918	{'男孩': 13, '小孩': 5, '脸': 1, '孩子': 1, '百吉饼': 1}	people	1.5487290032420458	3.71082619047619	5	http://object-naming-amore.upf.edu//2406092_1103918_supercat_unique.png	['男孩']	boy	list4
1106667	{'女人': 10, '人': 2, '女士': 1, '脸': 1, '手链': 1, '女孩': 3, '女生': 1}	people	2.144023910757423	4.187721052631579	7	http://object-naming-amore.upf.edu//2405696_1106667_singleton_obj.png	['女人']	woman	list7
1108245	{'梯子': 2, '爬梯': 1, '床': 11, '床梯': 1, '上下铺': 1, '书桌床': 1, '上床下桌': 1, '架子床': 1}	home	2.1398355237062034	3.434173684210526	8	http://object-naming-amore.upf.edu//2405388_1108245_singleton_obj.png	['床']	bed	list6
1111996	{'床': 18, '套房床': 1}	home	0.2974722489192897	3.8132	2	http://object-naming-amore.upf.edu//2404897_1111996_singleton_obj.png	['床']	bed	list6
1113261	{'裙子': 7, '连衣裙': 1, '衣服': 8, '上衣': 2}	clothing	1.6337314206421332	3.306494444444444	4	http://object-naming-amore.upf.edu//2404770_1113261_supercat_unique.png	['衣服']	dress	list2
1113761	{'车盖': 4, '倒影': 2, '车头': 1, '猫脚': 1, '引擎': 1, '机箱盖': 1, '引擎盖': 2, '猫': 1, '汽车引擎盖': 1}	clothing	2.9502120649147474	2.208415714285714	9	http://object-naming-amore.upf.edu//2404709_1113761_singleton_obj.png	['车盖']	hood	list2
1113936	{'花': 12, '花苞': 1, '菊花': 3, '花朵': 6}	animals_plants	1.5828765043125574	2.9639727272727274	4	http://object-naming-amore.upf.edu//2404668_1113936_supercat_unique.png	['花']	flower	list1
1117340	{'羊': 18, '绵羊': 3}	animals_plants	0.5916727785823274	2.716885714285714	2	http://object-naming-amore.upf.edu//2404264_1117340_singleton_obj.png	['羊']	sheep	list4
